feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
961,0.008335262,0.09332473,0.02420588,0.016643444,-0.01587062,0.076681286
962,0.91640854,0.4935655,0.7199747,0.4895069,0.19643384,0.0040585995
963,0.11110266,0.024916915,0.09818049,0.05629699,0.012922175,-0.031380072
964,0.07577399,0.09926944,0.054037753,0.0340546,0.021736238,0.06521484
965,0.013065086,0.03271728,0.010828471,0.0060384534,0.002236615,0.026678827
966,0.031542886,0.03841051,0.030267553,0.01854596,0.0012753326,0.019864552
967,0.051608413,-0.014541004,0.05468339,0.03420403,-0.0030749775,-0.048745032
968,0.9047451,0.5748433,0.69103086,0.5431815,0.21371424,0.03166181
969,0.7736821,0.35320863,0.48597297,0.34976044,0.28770915,0.0034481883
970,0.009905234,0.2133839,0.03885029,0.023216212,-0.028945055,0.19016768
971,0.528713,0.3029652,0.40846705,0.28453988,0.12024593,0.018425316
972,0.6803579,0.44368923,0.54598045,0.3906341,0.13437742,0.053055137
973,0.006120251,-0.045575947,0.0080397455,0.0018170951,-0.0019194945,-0.047393043
974,0.050717067,0.028680956,0.055811953,0.037438154,-0.005094886,-0.008757198
975,0.04521385,0.037159696,0.04027961,0.026977342,0.00493424,0.010182355
976,0.019111067,0.04549129,0.015685197,0.014358376,0.00342587,0.031132914
977,0.046519704,0.06199371,0.043413077,0.03616803,0.0031066276,0.02582568
978,0.6074888,0.42220604,0.53251845,0.39053404,0.074970365,0.031672
979,0.06853923,0.0057662134,0.07112716,0.04651861,-0.0025879294,-0.040752396
980,0.7346214,0.53183436,0.70264035,0.54596066,0.03198105,-0.014126301
981,0.041264467,-0.01915493,0.04086314,0.027856624,0.00040132552,-0.047011554
982,0.71626383,0.51267827,0.63625574,0.48974448,0.08000809,0.022933781
983,0.045528766,0.07213214,0.047538534,0.0346911,-0.002009768,0.03744104
984,0.09926634,0.19211736,0.075606234,0.060628943,0.023660108,0.13148841
985,0.56670606,0.38928267,0.4603472,0.32924625,0.106358856,0.06003642
986,0.7620728,0.5625061,0.6615619,0.5000141,0.100510895,0.062491953
987,0.02951982,0.024043439,0.022514243,0.016289674,0.007005578,0.007753765
988,0.563625,0.33637562,0.4324187,0.3236051,0.13120627,0.012770534
989,0.29977694,0.1890834,0.25410867,0.16304405,0.045668274,0.026039347
990,0.03845383,0.011458224,0.037013587,0.025339596,0.0014402419,-0.013881372
991,0.014758042,0.07287028,0.009144835,0.0062137013,0.005613207,0.066656575
992,0.022784706,0.04031684,0.018531013,0.017647997,0.004253693,0.022668842
993,0.094514124,0.03290368,0.087067425,0.051032506,0.007446699,-0.018128827
994,0.6401982,0.38439822,0.47443005,0.3550696,0.16576812,0.029328614
995,0.5542284,0.3681244,0.45235863,0.33159858,0.10186979,0.036525816
996,0.5748965,0.25545648,0.32662335,0.25274295,0.24827316,0.0027135313
997,0.692244,0.18810631,0.2865841,0.19864613,0.40565988,-0.010539815
998,0.6428698,0.39212266,0.48605928,0.35417363,0.15681049,0.037949026
999,0.58288866,0.42632392,0.5444294,0.4206111,0.03845924,0.005712807
1000,0.6944745,0.4080396,0.5448278,0.3839714,0.1496467,0.024068207
1001,0.07526025,0.025916839,0.07144121,0.05563354,0.003819041,-0.029716702
