feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
2448,0.07498307,0.042287547,0.04707106,0.031251285,0.02791201,0.011036262
2449,1.5648888,0.6001882,0.82725203,0.61444104,0.7376368,-0.0142528415
2450,0.5185438,0.19619492,0.30518857,0.22206709,0.21335521,-0.02587217
2451,0.61845356,0.122742586,0.18934159,0.121704,0.42911196,0.0010385886
2452,-0.012718968,0.123712264,0.020348182,0.01094995,-0.033067152,0.11276232
2453,1.4693973,0.58014613,0.6712127,0.46811804,0.79818463,0.11202809
2454,2.6110451,1.2012861,1.4606943,1.0330532,1.1503508,0.16823292
2455,0.05483164,0.053516056,0.031339638,0.024539204,0.023492001,0.028976852
2456,1.5842601,0.5986152,0.7357614,0.5547644,0.8484987,0.04385084
2457,0.0814739,0.04134528,0.052226998,0.038747914,0.029246904,0.0025973655
2458,0.23360395,0.20073946,0.117556095,0.08879343,0.11604786,0.11194603
2459,3.086142,1.0446818,1.1874701,0.8737315,1.898672,0.1709503
2460,0.13072781,0.026115302,0.062507555,0.03758035,0.06822026,-0.011465047
2461,0.4244006,0.18414605,0.28133333,0.20237729,0.14306727,-0.018231243
2462,0.3002614,0.12057312,0.18503343,0.1237611,0.11522798,-0.0031879842
2463,1.5349464,0.6505396,0.7182187,0.5187756,0.81672776,0.131764
2464,1.7423809,0.5499804,0.65103996,0.45387235,1.0913409,0.09610805
2465,0.09851635,0.13851607,0.047231585,0.033468917,0.051284768,0.10504715
2466,0.30853346,0.26306888,0.2002928,0.14733043,0.108240664,0.11573845
2467,0.57487184,0.21550359,0.30008474,0.22039208,0.2747871,-0.00488849
2468,1.6625315,0.60933506,0.85143346,0.61037886,0.81109804,-0.0010437965
2469,1.5635931,0.5284337,0.65269184,0.46893644,0.9109013,0.059497237
2470,0.111497,0.065181315,0.069809675,0.053466212,0.041687325,0.011715103
2471,0.086360626,0.014996949,0.04927508,0.0342929,0.037085544,-0.01929595
2472,0.14970906,0.08829155,0.08607112,0.06612905,0.06363794,0.022162497
2473,0.053772356,-0.020137835,0.030145412,0.019568866,0.023626944,-0.0397067
2474,1.1098154,0.64865375,0.72207403,0.5222216,0.38774133,0.12643212
